Sdate,Cosit,LaneNumber,LaneDescription,LaneDirection,DirectionDescription,Volume,Flags,Flag Text,AvgSpeed,PmlHGV,Class1Volume,Class2Volume,Class3Volume,Class4Volume,Class5Volume,Class6Volume,date,hours,weekday
2013-11-10 02:00:00,1083,7,Channel 7,2,South,0,0,,17939,0,0,0,0,0,0,0.0,2013-11-10,02:00:00,7
2013-11-10 02:00:00,1083,8,Channel 8,2,South,0,0,,17939,0,0,0,0,0,0,0.0,2013-11-10,02:00:00,7
2013-11-10 03:00:00,1083,1,NB_NS,1,North,47,0,,16767,0,0,47,0,0,0,0.0,2013-11-10,03:00:00,7
2013-11-10 03:00:00,1083,2,NB_MID,1,North,117,0,,18395,0,1,116,0,0,0,0.0,2013-11-10,03:00:00,7
2013-11-10 03:00:00,1083,3,NB_OS,1,North,22,0,,18561,0,0,22,0,0,0,0.0,2013-11-10,03:00:00,7
2013-11-10 03:00:00,1083,4,SB_OS,1,North,29,0,,19224,0,2,27,0,0,0,0.0,2013-11-10,03:00:00,7
2013-11-10 03:00:00,1083,5,SB_MID,2,South,122,0,,18777,8,1,120,0,1,0,0.0,2013-11-10,03:00:00,7
2013-11-10 03:00:00,1083,6,SB_NS,2,South,85,0,,18229,0,1,83,0,0,0,1.0,2013-11-10,03:00:00,7
2013-11-10 03:00:00,1083,7,Channel 7,2,South,0,0,,18229,0,0,0,0,0,0,0.0,2013-11-10,03:00:00,7
2013-11-10 03:00:00,1083,8,Channel 8,2,South,0,0,,18229,0,0,0,0,0,0,0.0,2013-11-10,03:00:00,7
2013-11-10 04:00:00,1083,1,NB_NS,1,North,31,0,,16622,97,1,27,0,1,2,0.0,2013-11-10,04:00:00,7
2013-11-10 04:00:00,1083,2,NB_MID,1,North,85,0,,17791,12,0,84,0,1,0,0.0,2013-11-10,04:00:00,7
2013-11-10 04:00:00,1083,3,NB_OS,1,North,8,0,,17222,0,0,8,0,0,0,0.0,2013-11-10,04:00:00,7
2013-11-10 04:00:00,1083,4,SB_OS,1,North,15,0,,20222,0,0,15,0,0,0,0.0,2013-11-10,04:00:00,7
2013-11-10 04:00:00,1083,5,SB_MID,2,South,57,0,,18494,18,0,56,0,1,0,0.0,2013-11-10,04:00:00,7
2013-11-10 04:00:00,1083,6,SB_NS,2,South,64,0,,17630,16,1,62,0,1,0,0.0,2013-11-10,04:00:00,7
2013-11-10 04:00:00,1083,7,Channel 7,2,South,0,0,,17630,0,0,0,0,0,0,0.0,2013-11-10,04:00:00,7
2013-11-10 04:00:00,1083,8,Channel 8,2,South,0,0,,17630,0,0,0,0,0,0,0.0,2013-11-10,04:00:00,7
2013-11-10 05:00:00,1083,1,NB_NS,1,North,50,0,,16706,0,0,50,0,0,0,0.0,2013-11-10,05:00:00,7
2013-11-10 05:00:00,1083,2,NB_MID,1,North,66,0,,17710,61,0,62,0,3,1,0.0,2013-11-10,05:00:00,7
2013-11-10 05:00:00,1083,3,NB_OS,1,North,11,0,,17121,91,0,10,0,1,0,0.0,2013-11-10,05:00:00,7
2013-11-10 05:00:00,1083,4,SB_OS,1,North,17,0,,17810,0,1,16,0,0,0,0.0,2013-11-10,05:00:00,7
2013-11-10 05:00:00,1083,5,SB_MID,2,South,54,0,,18256,19,2,51,0,0,1,0.0,2013-11-10,05:00:00,7
2013-11-10 05:00:00,1083,6,SB_NS,2,South,55,0,,18409,36,0,53,0,1,1,0.0,2013-11-10,05:00:00,7
2013-11-10 05:00:00,1083,7,Channel 7,2,South,0,0,,18409,0,0,0,0,0,0,0.0,2013-11-10,05:00:00,7
2013-11-10 05:00:00,1083,8,Channel 8,2,South,0,0,,18409,0,0,0,0,0,0,0.0,2013-11-10,05:00:00,7
2013-11-10 06:00:00,1083,1,NB_NS,1,North,69,0,,17407,14,0,68,0,1,0,0.0,2013-11-10,06:00:00,7
2013-11-10 06:00:00,1083,2,NB_MID,1,North,101,0,,18372,30,0,98,0,2,1,0.0,2013-11-10,06:00:00,7
2013-11-10 06:00:00,1083,3,NB_OS,1,North,41,0,,18245,0,0,41,0,0,0,0.0,2013-11-10,06:00:00,7
2013-11-10 06:00:00,1083,4,SB_OS,1,North,43,0,,18340,0,1,41,0,0,0,1.0,2013-11-10,06:00:00,7
2013-11-10 06:00:00,1083,5,SB_MID,2,South,65,0,,18329,15,1,63,0,1,0,0.0,2013-11-10,06:00:00,7
2013-11-10 06:00:00,1083,6,SB_NS,2,South,79,0,,17658,25,1,76,0,1,1,0.0,2013-11-10,06:00:00,7
2013-11-10 06:00:00,1083,7,Channel 7,2,South,0,0,,17658,0,0,0,0,0,0,0.0,2013-11-10,06:00:00,7
2013-11-10 06:00:00,1083,8,Channel 8,2,South,0,0,,17658,0,0,0,0,0,0,0.0,2013-11-10,06:00:00,7
2013-11-10 07:00:00,1083,1,NB_NS,1,North,92,0,,16905,54,1,86,0,4,1,0.0,2013-11-10,07:00:00,7
2013-11-10 07:00:00,1083,2,NB_MID,1,North,143,0,,17675,63,1,133,0,9,0,0.0,2013-11-10,07:00:00,7
2013-11-10 07:00:00,1083,3,NB_OS,1,North,69,0,,18180,14,0,68,0,1,0,0.0,2013-11-10,07:00:00,7
2013-11-10 07:00:00,1083,4,SB_OS,1,North,60,0,,18778,0,0,60,0,0,0,0.0,2013-11-10,07:00:00,7
2013-11-10 07:00:00,1083,5,SB_MID,2,South,96,0,,18649,10,4,91,0,1,0,0.0,2013-11-10,07:00:00,7
2013-11-10 07:00:00,1083,6,SB_NS,2,South,129,0,,17455,23,0,125,1,3,0,0.0,2013-11-10,07:00:00,7
2013-11-10 07:00:00,1083,7,Channel 7,2,South,0,0,,17455,0,0,0,0,0,0,0.0,2013-11-10,07:00:00,7
2013-11-10 07:00:00,1083,8,Channel 8,2,South,0,0,,17455,0,0,0,0,0,0,0.0,2013-11-10,07:00:00,7
2013-11-10 08:00:00,1083,1,NB_NS,1,North,142,0,,15554,42,2,130,2,6,0,2.0,2013-11-10,08:00:00,7
2013-11-10 08:00:00,1083,2,NB_MID,1,North,236,0,,17628,30,4,225,0,5,2,0.0,2013-11-10,08:00:00,7
2013-11-10 08:00:00,1083,3,NB_OS,1,North,129,0,,17836,8,2,126,0,1,0,0.0,2013-11-10,08:00:00,7
2013-11-10 08:00:00,1083,4,SB_OS,1,North,119,0,,17885,17,4,111,2,2,0,0.0,2013-11-10,08:00:00,7
2013-11-10 08:00:00,1083,5,SB_MID,2,South,166,0,,17291,30,4,157,0,5,0,0.0,2013-11-10,08:00:00,7
2013-11-10 08:00:00,1083,6,SB_NS,2,South,175,0,,17173,34,0,169,0,4,2,0.0,2013-11-10,08:00:00,7
2013-11-10 08:00:00,1083,7,Channel 7,2,South,0,0,,17173,0,0,0,0,0,0,0.0,2013-11-10,08:00:00,7
2013-11-10 08:00:00,1083,8,Channel 8,2,South,0,0,,17173,0,0,0,0,0,0,0.0,2013-11-10,08:00:00,7
2013-11-10 09:00:00,1083,1,NB_NS,1,North,277,0,,15647,14,3,267,0,4,0,3.0,2013-11-10,09:00:00,7
2013-11-10 09:00:00,1083,2,NB_MID,1,North,438,0,,16806,16,2,427,1,7,0,1.0,2013-11-10,09:00:00,7
2013-11-10 09:00:00,1083,3,NB_OS,1,North,278,0,,17502,7,0,276,0,2,0,0.0,2013-11-10,09:00:00,7
2013-11-10 09:00:00,1083,4,SB_OS,1,North,231,0,,17581,13,8,220,0,3,0,0.0,2013-11-10,09:00:00,7
2013-11-10 09:00:00,1083,5,SB_MID,2,South,263,0,,17648,15,6,253,0,4,0,0.0,2013-11-10,09:00:00,7
2013-11-10 09:00:00,1083,6,SB_NS,2,South,313,0,,16841,32,3,295,1,8,2,4.0,2013-11-10,09:00:00,7
2013-11-10 09:00:00,1083,7,Channel 7,2,South,0,0,,16841,0,0,0,0,0,0,0.0,2013-11-10,09:00:00,7
2013-11-10 09:00:00,1083,8,Channel 8,2,South,0,0,,16841,0,0,0,0,0,0,0.0,2013-11-10,09:00:00,7
2013-11-10 10:00:00,1083,1,NB_NS,1,North,393,0,,15373,15,9,373,1,6,0,4.0,2013-11-10,10:00:00,7
2013-11-10 10:00:00,1083,2,NB_MID,1,North,573,0,,16503,5,6,563,1,3,0,0.0,2013-11-10,10:00:00,7
2013-11-10 10:00:00,1083,3,NB_OS,1,North,400,0,,17403,5,3,393,1,2,0,1.0,2013-11-10,10:00:00,7
2013-11-10 10:00:00,1083,4,SB_OS,1,North,311,0,,18108,10,14,292,2,3,0,0.0,2013-11-10,10:00:00,7
2013-11-10 10:00:00,1083,5,SB_MID,2,South,384,0,,17483,13,17,362,0,4,1,0.0,2013-11-10,10:00:00,7
2013-11-10 10:00:00,1083,6,SB_NS,2,South,372,0,,17051,16,4,357,2,6,0,3.0,2013-11-10,10:00:00,7
2013-11-10 10:00:00,1083,7,Channel 7,2,South,0,0,,17051,0,0,0,0,0,0,0.0,2013-11-10,10:00:00,7
2013-11-10 10:00:00,1083,8,Channel 8,2,South,0,0,,17051,0,0,0,0,0,0,0.0,2013-11-10,10:00:00,7
2013-11-10 11:00:00,1083,1,NB_NS,1,North,475,0,,15020,13,7,457,0,5,1,5.0,2013-11-10,11:00:00,7
2013-11-10 11:00:00,1083,2,NB_MID,1,North,587,0,,16152,15,6,569,1,8,1,2.0,2013-11-10,11:00:00,7
2013-11-10 11:00:00,1083,3,NB_OS,1,North,466,0,,16816,6,2,460,1,2,1,0.0,2013-11-10,11:00:00,7
2013-11-10 11:00:00,1083,4,SB_OS,1,North,371,0,,17703,11,10,355,2,4,0,0.0,2013-11-10,11:00:00,7
2013-11-10 11:00:00,1083,5,SB_MID,2,South,412,0,,16907,15,12,394,0,6,0,0.0,2013-11-10,11:00:00,7
2013-11-10 11:00:00,1083,6,SB_NS,2,South,508,0,,16586,22,2,491,1,10,1,3.0,2013-11-10,11:00:00,7
2013-11-10 11:00:00,1083,7,Channel 7,2,South,0,0,,16586,0,0,0,0,0,0,0.0,2013-11-10,11:00:00,7
2013-11-10 11:00:00,1083,8,Channel 8,2,South,0,0,,16586,0,0,0,0,0,0,0.0,2013-11-10,11:00:00,7
2013-11-10 12:00:00,1083,1,NB_NS,1,North,655,0,,14428,9,8,634,0,6,0,7.0,2013-11-10,12:00:00,7
2013-11-10 12:00:00,1083,2,NB_MID,1,North,795,0,,15571,14,3,768,0,9,2,13.0,2013-11-10,12:00:00,7
2013-11-10 12:00:00,1083,3,NB_OS,1,North,691,0,,16540,14,2,676,1,10,0,2.0,2013-11-10,12:00:00,7
2013-11-10 12:00:00,1083,4,SB_OS,1,North,561,0,,16912,5,12,546,0,3,0,0.0,2013-11-10,12:00:00,7
2013-11-10 12:00:00,1083,5,SB_MID,2,South,572,0,,16474,7,17,550,1,4,0,0.0,2013-11-10,12:00:00,7
2013-11-10 12:00:00,1083,6,SB_NS,2,South,641,0,,15846,14,6,623,1,8,1,2.0,2013-11-10,12:00:00,7
2013-11-10 12:00:00,1083,7,Channel 7,2,South,0,0,,15846,0,0,0,0,0,0,0.0,2013-11-10,12:00:00,7
2013-11-10 12:00:00,1083,8,Channel 8,2,South,0,0,,15846,0,0,0,0,0,0,0.0,2013-11-10,12:00:00,7
2013-11-10 13:00:00,1083,1,NB_NS,1,North,698,0,,14503,11,8,673,3,6,2,6.0,2013-11-10,13:00:00,7
2013-11-10 13:00:00,1083,2,NB_MID,1,North,946,0,,15025,17,13,911,1,15,1,5.0,2013-11-10,13:00:00,7
2013-11-10 13:00:00,1083,3,NB_OS,1,North,829,0,,15870,5,2,822,0,4,0,1.0,2013-11-10,13:00:00,7
2013-11-10 13:00:00,1083,4,SB_OS,1,North,555,0,,17133,4,8,544,1,2,0,0.0,2013-11-10,13:00:00,7
2013-11-10 13:00:00,1083,5,SB_MID,2,South,624,0,,16402,14,10,605,0,9,0,0.0,2013-11-10,13:00:00,7
2013-11-10 13:00:00,1083,6,SB_NS,2,South,732,0,,15839,19,4,710,0,8,6,4.0,2013-11-10,13:00:00,7
2013-11-10 13:00:00,1083,7,Channel 7,2,South,0,0,,15839,0,0,0,0,0,0,0.0,2013-11-10,13:00:00,7
2013-11-10 13:00:00,1083,8,Channel 8,2,South,0,0,,15839,0,0,0,0,0,0,0.0,2013-11-10,13:00:00,7
2013-11-10 14:00:00,1083,1,NB_NS,1,North,789,0,,13400,9,14,761,1,6,1,6.0,2013-11-10,14:00:00,7
2013-11-10 14:00:00,1083,2,NB_MID,1,North,1101,0,,12481,8,11,1079,0,8,1,2.0,2013-11-10,14:00:00,7
2013-11-10 14:00:00,1083,3,NB_OS,1,North,1101,0,,13220,9,1,1089,0,9,1,1.0,2013-11-10,14:00:00,7
2013-11-10 14:00:00,1083,4,SB_OS,1,North,511,0,,16911,2,16,493,1,1,0,0.0,2013-11-10,14:00:00,7
2013-11-10 14:00:00,1083,5,SB_MID,2,South,560,0,,16431,11,12,542,0,6,0,0.0,2013-11-10,14:00:00,7
2013-11-10 14:00:00,1083,6,SB_NS,2,South,626,0,,15920,13,7,608,0,8,0,3.0,2013-11-10,14:00:00,7
2013-11-10 14:00:00,1083,7,Channel 7,2,South,0,0,,15920,0,0,0,0,0,0,0.0,2013-11-10,14:00:00,7
2013-11-10 14:00:00,1083,8,Channel 8,2,South,0,0,,15920,0,0,0,0,0,0,0.0,2013-11-10,14:00:00,7
2013-11-10 15:00:00,1083,1,NB_NS,1,North,909,0,,11666,8,15,882,0,6,1,5.0,2013-11-10,15:00:00,7
2013-11-10 15:00:00,1083,2,NB_MID,1,North,948,0,,10345,11,4,925,2,9,1,7.0,2013-11-10,15:00:00,7
2013-11-10 15:00:00,1083,3,NB_OS,1,North,953,0,,10815,8,5,938,0,7,1,1.0,2013-11-10,15:00:00,7
2013-11-10 15:00:00,1083,4,SB_OS,1,North,431,0,,17059,5,15,414,0,2,0,0.0,2013-11-10,15:00:00,7
2013-11-10 15:00:00,1083,5,SB_MID,2,South,469,0,,16327,4,15,452,0,2,0,0.0,2013-11-10,15:00:00,7
2013-11-10 15:00:00,1083,6,SB_NS,2,South,551,0,,15881,20,4,531,1,10,1,4.0,2013-11-10,15:00:00,7
2013-11-10 15:00:00,1083,7,Channel 7,2,South,0,0,,15881,0,0,0,0,0,0,0.0,2013-11-10,15:00:00,7
2013-11-10 15:00:00,1083,8,Channel 8,2,South,0,0,,15881,0,0,0,0,0,0,0.0,2013-11-10,15:00:00,7
2013-11-10 16:00:00,1083,1,NB_NS,1,North,437,0,,14771,14,3,419,2,5,1,7.0,2013-11-10,16:00:00,7
2013-11-10 16:00:00,1083,2,NB_MID,1,North,462,0,,16232,6,10,449,0,3,0,0.0,2013-11-10,16:00:00,7
2013-11-10 16:00:00,1083,3,NB_OS,1,North,457,0,,16581,7,2,452,0,3,0,0.0,2013-11-10,16:00:00,7
2013-11-10 16:00:00,1083,4,SB_OS,1,North,452,0,,16947,9,11,436,1,4,0,0.0,2013-11-10,16:00:00,7
2013-11-10 16:00:00,1083,5,SB_MID,2,South,490,0,,16635,6,7,480,0,3,0,0.0,2013-11-10,16:00:00,7
2013-11-10 16:00:00,1083,6,SB_NS,2,South,517,0,,16168,12,2,507,0,3,3,2.0,2013-11-10,16:00:00,7
2013-11-10 16:00:00,1083,7,Channel 7,2,South,0,0,,16168,0,0,0,0,0,0,0.0,2013-11-10,16:00:00,7
2013-11-10 16:00:00,1083,8,Channel 8,2,South,0,0,,16168,0,0,0,0,0,0,0.0,2013-11-10,16:00:00,7
2013-11-10 17:00:00,1083,1,NB_NS,1,North,374,0,,15467,3,2,365,0,1,0,6.0,2013-11-10,17:00:00,7
2013-11-10 17:00:00,1083,2,NB_MID,1,North,446,0,,16375,11,4,434,0,4,1,3.0,2013-11-10,17:00:00,7
2013-11-10 17:00:00,1083,3,NB_OS,1,North,373,0,,17084,8,2,368,0,3,0,0.0,2013-11-10,17:00:00,7
2013-11-10 17:00:00,1083,4,SB_OS,1,North,354,0,,17599,3,9,344,0,1,0,0.0,2013-11-10,17:00:00,7
2013-11-10 17:00:00,1083,5,SB_MID,2,South,386,0,,16903,5,4,380,0,2,0,0.0,2013-11-10,17:00:00,7
2013-11-10 17:00:00,1083,6,SB_NS,2,South,448,0,,16405,13,2,435,0,4,2,5.0,2013-11-10,17:00:00,7
2013-11-10 17:00:00,1083,7,Channel 7,2,South,0,0,,16405,0,0,0,0,0,0,0.0,2013-11-10,17:00:00,7
2013-11-10 17:00:00,1083,8,Channel 8,2,South,0,0,,16405,0,0,0,0,0,0,0.0,2013-11-10,17:00:00,7
2013-11-10 18:00:00,1083,1,NB_NS,1,North,308,0,,14904,10,4,295,0,2,1,6.0,2013-11-10,18:00:00,7
2013-11-10 18:00:00,1083,2,NB_MID,1,North,345,0,,15886,9,2,340,0,3,0,0.0,2013-11-10,18:00:00,7
2013-11-10 18:00:00,1083,3,NB_OS,1,North,313,0,,16345,6,1,310,0,2,0,0.0,2013-11-10,18:00:00,7
2013-11-10 18:00:00,1083,4,SB_OS,1,North,1112,0,,12047,7,15,1089,0,8,0,0.0,2013-11-10,18:00:00,7
2013-11-10 18:00:00,1083,5,SB_MID,2,South,1011,0,,8817,13,19,978,1,12,1,0.0,2013-11-10,18:00:00,7
2013-11-10 18:00:00,1083,6,SB_NS,2,South,1116,0,,6697,32,6,1066,2,30,6,6.0,2013-11-10,18:00:00,7
2013-11-10 18:00:00,1083,7,Channel 7,2,South,0,0,,6697,0,0,0,0,0,0,0.0,2013-11-10,18:00:00,7
2013-11-10 18:00:00,1083,8,Channel 8,2,South,0,0,,6697,0,0,0,0,0,0,0.0,2013-11-10,18:00:00,7
2013-11-10 19:00:00,1083,1,NB_NS,1,North,270,0,,15116,7,5,258,0,1,1,5.0,2013-11-10,19:00:00,7
2013-11-10 19:00:00,1083,2,NB_MID,1,North,337,0,,16079,12,2,331,0,4,0,0.0,2013-11-10,19:00:00,7
2013-11-10 19:00:00,1083,3,NB_OS,1,North,296,0,,16601,7,2,292,0,2,0,0.0,2013-11-10,19:00:00,7
2013-11-10 19:00:00,1083,4,SB_OS,1,North,838,0,,12511,8,14,815,0,7,0,2.0,2013-11-10,19:00:00,7
2013-11-10 19:00:00,1083,5,SB_MID,2,South,769,0,,9429,14,12,746,0,10,1,0.0,2013-11-10,19:00:00,7
2013-11-10 19:00:00,1083,6,SB_NS,2,South,1030,0,,7412,22,4,994,3,21,2,5.0,2013-11-10,19:00:00,7
2013-11-10 19:00:00,1083,7,Channel 7,2,South,0,0,,7412,0,0,0,0,0,0,0.0,2013-11-10,19:00:00,7
2013-11-10 19:00:00,1083,8,Channel 8,2,South,0,0,,7412,0,0,0,0,0,0,0.0,2013-11-10,19:00:00,7
2013-11-10 20:00:00,1083,1,NB_NS,1,North,222,0,,16256,9,0,215,0,2,0,5.0,2013-11-10,20:00:00,7
2013-11-10 20:00:00,1083,2,NB_MID,1,North,300,0,,17359,20,3,291,0,5,1,0.0,2013-11-10,20:00:00,7
2013-11-10 20:00:00,1083,3,NB_OS,1,North,206,0,,17886,19,0,202,0,4,0,0.0,2013-11-10,20:00:00,7
2013-11-10 20:00:00,1083,4,SB_OS,1,North,218,0,,18285,9,6,210,0,2,0,0.0,2013-11-10,20:00:00,7
2013-11-10 20:00:00,1083,5,SB_MID,2,South,290,0,,17557,14,6,280,0,4,0,0.0,2013-11-10,20:00:00,7
2013-11-10 20:00:00,1083,6,SB_NS,2,South,375,0,,17193,32,0,362,0,11,1,1.0,2013-11-10,20:00:00,7
2013-11-10 20:00:00,1083,7,Channel 7,2,South,0,0,,17193,0,0,0,0,0,0,0.0,2013-11-10,20:00:00,7
2013-11-10 20:00:00,1083,8,Channel 8,2,South,0,0,,17193,0,0,0,0,0,0,0.0,2013-11-10,20:00:00,7
2013-11-10 21:00:00,1083,1,NB_NS,1,North,170,0,,16538,24,1,161,0,4,0,4.0,2013-11-10,21:00:00,7
2013-11-10 21:00:00,1083,2,NB_MID,1,North,216,0,,17539,42,1,206,0,8,1,0.0,2013-11-10,21:00:00,7
2013-11-10 21:00:00,1083,3,NB_OS,1,North,143,0,,17687,0,0,143,0,0,0,0.0,2013-11-10,21:00:00,7
2013-11-10 21:00:00,1083,4,SB_OS,1,North,129,0,,18742,16,5,122,0,1,1,0.0,2013-11-10,21:00:00,7
2013-11-10 21:00:00,1083,5,SB_MID,2,South,234,0,,17678,9,7,225,0,2,0,0.0,2013-11-10,21:00:00,7
2013-11-10 21:00:00,1083,6,SB_NS,2,South,221,0,,17337,27,1,212,0,3,3,2.0,2013-11-10,21:00:00,7
2013-11-10 21:00:00,1083,7,Channel 7,2,South,0,0,,17337,0,0,0,0,0,0,0.0,2013-11-10,21:00:00,7
2013-11-10 21:00:00,1083,8,Channel 8,2,South,0,0,,17337,0,0,0,0,0,0,0.0,2013-11-10,21:00:00,7
2013-11-10 22:00:00,1083,1,NB_NS,1,North,100,0,,16336,10,2,92,0,1,0,5.0,2013-11-10,22:00:00,7
2013-11-10 22:00:00,1083,2,NB_MID,1,North,153,0,,17985,7,2,150,0,1,0,0.0,2013-11-10,22:00:00,7
2013-11-10 22:00:00,1083,3,NB_OS,1,North,78,0,,18045,0,1,77,0,0,0,0.0,2013-11-10,22:00:00,7
2013-11-10 22:00:00,1083,4,SB_OS,1,North,87,0,,18145,23,5,80,0,2,0,0.0,2013-11-10,22:00:00,7
2013-11-10 22:00:00,1083,5,SB_MID,2,South,151,0,,17702,7,4,146,0,1,0,0.0,2013-11-10,22:00:00,7
2013-11-10 22:00:00,1083,6,SB_NS,2,South,160,0,,17188,19,1,154,0,1,2,2.0,2013-11-10,22:00:00,7
2013-11-10 22:00:00,1083,7,Channel 7,2,South,0,0,,17188,0,0,0,0,0,0,0.0,2013-11-10,22:00:00,7
2013-11-10 22:00:00,1083,8,Channel 8,2,South,0,0,,17188,0,0,0,0,0,0,0.0,2013-11-10,22:00:00,7
2013-11-10 23:00:00,1083,1,NB_NS,1,North,64,0,,15721,0,0,61,0,0,0,3.0,2013-11-10,23:00:00,7
2013-11-10 23:00:00,1083,2,NB_MID,1,North,124,0,,17906,0,1,123,0,0,0,0.0,2013-11-10,23:00:00,7
2013-11-10 23:00:00,1083,3,NB_OS,1,North,46,0,,17651,0,0,46,0,0,0,0.0,2013-11-10,23:00:00,7
2013-11-10 23:00:00,1083,4,SB_OS,1,North,53,0,,18784,19,0,52,0,1,0,0.0,2013-11-10,23:00:00,7
2013-11-10 23:00:00,1083,5,SB_MID,2,South,102,0,,18303,10,1,100,0,1,0,0.0,2013-11-10,23:00:00,7
2013-11-10 23:00:00,1083,6,SB_NS,2,South,103,0,,17392,39,0,95,0,3,1,4.0,2013-11-10,23:00:00,7
2013-11-10 23:00:00,1083,7,Channel 7,2,South,0,0,,17392,0,0,0,0,0,0,0.0,2013-11-10,23:00:00,7
2013-11-10 23:00:00,1083,8,Channel 8,2,South,0,0,,17392,0,0,0,0,0,0,0.0,2013-11-10,23:00:00,7
2013-11-11 00:00:00,1083,1,NB_NS,1,North,49,0,,17647,20,1,46,0,0,1,1.0,2013-11-11,00:00:00,1
2013-11-11 00:00:00,1083,2,NB_MID,1,North,68,0,,17786,0,2,64,0,0,0,2.0,2013-11-11,00:00:00,1
2013-11-11 00:00:00,1083,3,NB_OS,1,North,30,0,,17880,0,0,30,0,0,0,0.0,2013-11-11,00:00:00,1
2013-11-11 00:00:00,1083,4,SB_OS,1,North,26,0,,19113,0,1,25,0,0,0,0.0,2013-11-11,00:00:00,1
2013-11-11 00:00:00,1083,5,SB_MID,2,South,67,0,,18512,0,1,65,0,0,0,1.0,2013-11-11,00:00:00,1
2013-11-11 00:00:00,1083,6,SB_NS,2,South,71,0,,18118,14,0,70,0,1,0,0.0,2013-11-11,00:00:00,1
2013-11-11 00:00:00,1083,7,Channel 7,2,South,0,0,,18118,0,0,0,0,0,0,0.0,2013-11-11,00:00:00,1
2013-11-11 00:00:00,1083,8,Channel 8,2,South,0,0,,18118,0,0,0,0,0,0,0.0,2013-11-11,00:00:00,1
2013-11-11 01:00:00,1083,1,NB_NS,1,North,19,0,,15570,53,0,18,0,1,0,0.0,2013-11-11,01:00:00,1
2013-11-11 01:00:00,1083,2,NB_MID,1,North,50,0,,17500,40,0,48,0,2,0,0.0,2013-11-11,01:00:00,1
2013-11-11 01:00:00,1083,3,NB_OS,1,North,9,0,,18056,0,0,9,0,0,0,0.0,2013-11-11,01:00:00,1
2013-11-11 01:00:00,1083,4,SB_OS,1,North,15,0,,19500,0,1,14,0,0,0,0.0,2013-11-11,01:00:00,1
2013-11-11 01:00:00,1083,5,SB_MID,2,South,33,0,,18636,30,0,32,0,1,0,0.0,2013-11-11,01:00:00,1
2013-11-11 01:00:00,1083,6,SB_NS,2,South,31,0,,17975,65,0,29,0,2,0,0.0,2013-11-11,01:00:00,1
2013-11-11 01:00:00,1083,7,Channel 7,2,South,0,0,,17975,0,0,0,0,0,0,0.0,2013-11-11,01:00:00,1
2013-11-11 01:00:00,1083,8,Channel 8,2,South,0,0,,17975,0,0,0,0,0,0,0.0,2013-11-11,01:00:00,1
2013-11-11 02:00:00,1083,1,NB_NS,1,North,19,0,,15775,211,0,15,0,4,0,0.0,2013-11-11,02:00:00,1
2013-11-11 02:00:00,1083,2,NB_MID,1,North,27,0,,19105,0,2,25,0,0,0,0.0,2013-11-11,02:00:00,1
2013-11-11 02:00:00,1083,3,NB_OS,1,North,7,0,,17262,0,0,7,0,0,0,0.0,2013-11-11,02:00:00,1
2013-11-11 02:00:00,1083,4,SB_OS,1,North,8,0,,19792,0,2,6,0,0,0,0.0,2013-11-11,02:00:00,1
2013-11-11 02:00:00,1083,5,SB_MID,2,South,20,0,,18583,100,1,17,0,2,0,0.0,2013-11-11,02:00:00,1
2013-11-11 02:00:00,1083,6,SB_NS,2,South,36,0,,17299,56,0,34,0,2,0,0.0,2013-11-11,02:00:00,1
2013-11-11 02:00:00,1083,7,Channel 7,2,South,0,0,,17299,0,0,0,0,0,0,0.0,2013-11-11,02:00:00,1
2013-11-11 02:00:00,1083,8,Channel 8,2,South,0,0,,17299,0,0,0,0,0,0,0.0,2013-11-11,02:00:00,1
2013-11-11 03:00:00,1083,1,NB_NS,1,North,29,0,,17155,138,0,25,0,4,0,0.0,2013-11-11,03:00:00,1
2013-11-11 03:00:00,1083,2,NB_MID,1,North,20,0,,16347,100,0,18,0,2,0,0.0,2013-11-11,03:00:00,1
2013-11-11 03:00:00,1083,3,NB_OS,1,North,9,0,,18087,0,0,9,0,0,0,0.0,2013-11-11,03:00:00,1
2013-11-11 03:00:00,1083,4,SB_OS,1,North,13,0,,12963,154,2,9,0,2,0,0.0,2013-11-11,03:00:00,1
2013-11-11 03:00:00,1083,5,SB_MID,2,South,24,0,,17720,42,1,22,0,1,0,0.0,2013-11-11,03:00:00,1
2013-11-11 03:00:00,1083,6,SB_NS,2,South,31,0,,18315,97,0,28,0,3,0,0.0,2013-11-11,03:00:00,1
2013-11-11 03:00:00,1083,7,Channel 7,2,South,0,0,,18315,0,0,0,0,0,0,0.0,2013-11-11,03:00:00,1
2013-11-11 03:00:00,1083,8,Channel 8,2,South,0,0,,18315,0,0,0,0,0,0,0.0,2013-11-11,03:00:00,1
2013-11-11 04:00:00,1083,1,NB_NS,1,North,41,0,,17405,73,0,38,0,3,0,0.0,2013-11-11,04:00:00,1
2013-11-11 04:00:00,1083,2,NB_MID,1,North,54,0,,18225,74,2,48,0,4,0,0.0,2013-11-11,04:00:00,1
2013-11-11 04:00:00,1083,3,NB_OS,1,North,5,0,,18445,0,0,5,0,0,0,0.0,2013-11-11,04:00:00,1
2013-11-11 04:00:00,1083,4,SB_OS,1,North,12,0,,16134,0,1,11,0,0,0,0.0,2013-11-11,04:00:00,1
2013-11-11 04:00:00,1083,5,SB_MID,2,South,44,0,,17008,23,0,43,0,1,0,0.0,2013-11-11,04:00:00,1
